chemical,protein,label
5284595,ENSP00000262178,0
5314,ENSP00000278412,0
3198,ENSP00000337915,1
753,ENSP00000335620,1
43815,ENSP00000261707,1
158,ENSP00000369643,1
723,ENSP00000318820,0
5280363,ENSP00000234371,1
5582,ENSP00000367408,0
2170,ENSP00000319060,0
6466,ENSP00000348911,1
1935,ENSP00000254066,0
4248,ENSP00000265572,0
2662,ENSP00000373674,0
6436,ENSP00000358414,0
2854,ENSP00000338082,0
5775,ENSP00000263331,0
4380,ENSP00000285379,0
191,ENSP00000386884,1
753,ENSP00000221130,1
2729,ENSP00000280362,0
5311018,ENSP00000234961,1
4080,ENSP00000435412,0
864,ENSP00000254488,0
192314,ENSP00000222286,0
247,ENSP00000431418,0
16132139,ENSP00000451560,1
1593,ENSP00000371138,0
6450551,ENSP00000241453,1
5526,ENSP00000293897,0
2170,ENSP00000289753,1
4456,ENSP00000373169,0
3396,ENSP00000380247,1
3340,ENSP00000360991,0
312,ENSP00000376076,1
305,ENSP00000264381,1
3602,ENSP00000377948,0
5588,ENSP00000373884,0
2381,ENSP00000226299,0
5656,ENSP00000385746,0
5311067,ENSP00000307235,0
4748,ENSP00000367959,1
3918,ENSP00000261514,0
124886,ENSP00000315644,1
446156,ENSP00000405573,0
3168,ENSP00000262186,1
5329102,ENSP00000333568,1
443872,ENSP00000232217,0
838,ENSP00000303775,1
5478883,ENSP00000305714,0
2160,ENSP00000262290,0
122024,ENSP00000272317,0
3857,ENSP00000358595,0
3433,ENSP00000298910,0
3715,ENSP00000370254,1
312,ENSP00000290765,1
750,ENSP00000419425,1
4369359,ENSP00000356853,0
2381,ENSP00000223129,0
838,ENSP00000352839,1
1349907,ENSP00000209929,1
1548886,ENSP00000265174,0
593,ENSP00000356853,1
2801,ENSP00000414019,0
5538,ENSP00000335084,0
4919,ENSP00000242210,0
64627,ENSP00000346901,0
4042,ENSP00000342056,0
158,ENSP00000218721,1
24466,ENSP00000355866,0
158,ENSP00000345023,0
312,ENSP00000435412,1
5352,ENSP00000306920,0
9395,ENSP00000302232,0
4991,ENSP00000264381,1
456201,ENSP00000385746,0
6450551,ENSP00000463999,1
191,ENSP00000257254,1
6013,ENSP00000343925,1
679,ENSP00000455607,0
191,ENSP00000307766,1
9917021,ENSP00000315013,0
23931,ENSP00000308541,1
26644,ENSP00000250971,0
5593,ENSP00000356070,0
5584,ENSP00000330284,0
1051,ENSP00000344460,1
16197727,ENSP00000216465,0
5311304,ENSP00000343782,0
448537,ENSP00000249042,0
4078,ENSP00000229416,0
5287844,ENSP00000346671,1
2995,ENSP00000262719,0
3363,ENSP00000277942,0
5556,ENSP00000256594,0
9270,ENSP00000342056,0
439260,ENSP00000249041,1
1117,ENSP00000290597,1
4900,ENSP00000274192,0
1065,ENSP00000225831,0
23994,ENSP00000223129,1
36314,ENSP00000355866,0
1548952,ENSP00000312673,0
9875401,ENSP00000359899,0
444732,ENSP00000262554,0
122335,ENSP00000255262,0
5771,ENSP00000270776,0
3008,ENSP00000342070,0
5056,ENSP00000346001,0
108220,ENSP00000314606,0
3559,ENSP00000306920,0
178013,ENSP00000267568,0
5076,ENSP00000348897,0
5401,ENSP00000371067,0
6741,ENSP00000300738,0
2247,ENSP00000347689,0
5755,ENSP00000363397,0
457954,ENSP00000328777,0
4160,ENSP00000209929,0
5361092,ENSP00000306512,0
441071,ENSP00000361151,0
3433,ENSP00000328835,0
298,ENSP00000389948,0
1051,ENSP00000261326,1
6215,ENSP00000292180,0
4419,ENSP00000362344,0
3043,ENSP00000334592,0
3295,ENSP00000264914,0
876,ENSP00000377954,1
5202,ENSP00000219789,0
5284627,ENSP00000372750,0
996,ENSP00000380157,0
4926,ENSP00000261267,0
16135499,ENSP00000339867,0
5466,ENSP00000282957,0
3086686,ENSP00000381412,1
60961,ENSP00000305372,1
16004692,ENSP00000354612,0
5284596,ENSP00000231751,0
122033,ENSP00000354728,0
4477,ENSP00000222382,0
5466,ENSP00000307786,0
3767,ENSP00000263038,0
1117,ENSP00000419425,1
644073,ENSP00000364486,0
222528,ENSP00000319501,0
6305,ENSP00000250018,1
2524,ENSP00000344822,0
5991,ENSP00000346901,0
74989,ENSP00000327251,0
6438354,ENSP00000363512,1
91605,ENSP00000338072,0
14985,ENSP00000313681,0
9934,ENSP00000276431,0
3009,ENSP00000455607,0
5280961,ENSP00000206249,1
657378,ENSP00000336868,0
5572,ENSP00000341390,0
3387,ENSP00000272190,0
3827,ENSP00000297988,0
6623,ENSP00000287820,1
4236,ENSP00000304408,0
4920,ENSP00000395574,0
5524,ENSP00000248041,0
934,ENSP00000306866,1
5408,ENSP00000337450,1
5310960,ENSP00000337746,0
564,ENSP00000329093,0
191,ENSP00000373169,1
838,ENSP00000366506,1
25201794,ENSP00000261783,0
3981,ENSP00000440698,0
1546,ENSP00000223095,0
468595,ENSP00000241261,0
4920,ENSP00000276651,0
5311304,ENSP00000394624,1
5314,ENSP00000411593,0
122296,ENSP00000359285,0
5361092,ENSP00000394624,1
3382,ENSP00000335304,0
2161,ENSP00000245816,0
3008,ENSP00000454071,0
124886,ENSP00000327246,0
65889,ENSP00000271450,0
3151,ENSP00000356694,0
123679,ENSP00000263464,0
2512,ENSP00000369100,0
4080,ENSP00000206249,1
122186,ENSP00000314649,0
4528,ENSP00000230882,0
3450,ENSP00000303211,1
2267,ENSP00000272317,0
501390,ENSP00000381607,0
213023,ENSP00000380247,0
1117,ENSP00000364801,1
23994,ENSP00000379133,1
3372,ENSP00000306129,1
150310,ENSP00000262033,0
23930,ENSP00000216160,1
3767,ENSP00000308541,0
2215,ENSP00000454071,0
3391,ENSP00000356425,0
11301,ENSP00000299178,0
6726,ENSP00000323780,0
4601,ENSP00000369927,0
5352,ENSP00000352584,1
298,ENSP00000363431,1
312,ENSP00000295897,1
4850,ENSP00000326227,0
47811,ENSP00000176183,1
5515,ENSP00000385834,0
5202,ENSP00000308549,1
5278,ENSP00000222382,0
23994,ENSP00000432481,1
3391,ENSP00000371535,0
4205,ENSP00000367959,1
2405,ENSP00000358301,1
445420,ENSP00000285979,0
4735,ENSP00000378306,0
4020,ENSP00000261707,1
838,ENSP00000343782,1
3998,ENSP00000269385,0
3016,ENSP00000274547,1
65110,ENSP00000329093,0
4205,ENSP00000373674,0
2381,ENSP00000428982,0
5533,ENSP00000276198,1
16134896,ENSP00000327268,0
191,ENSP00000339933,1
5311010,ENSP00000343204,0
1983,ENSP00000265715,0
33036,ENSP00000358770,0
60791,ENSP00000356972,0
2156,ENSP00000307259,0
5994,ENSP00000355930,1
2833,ENSP00000323811,0
71310,ENSP00000386069,1
114903,ENSP00000280155,0
15,ENSP00000206249,1
5775,ENSP00000367959,1
2239,ENSP00000418287,0
119,ENSP00000412673,1
5281037,ENSP00000261267,0
1548999,ENSP00000335357,0
65889,ENSP00000236671,0
5281071,ENSP00000355330,0
702,ENSP00000272298,1
6466,ENSP00000263980,0
5149020,ENSP00000339260,0
753,ENSP00000418001,1
6675,ENSP00000293761,0
838,ENSP00000256906,1
6010,ENSP00000242375,0
60961,ENSP00000299766,1
5280360,ENSP00000255262,1
71246,ENSP00000385746,0
644073,ENSP00000419851,0
3762,ENSP00000347754,0
5408,ENSP00000344460,0
2783,ENSP00000257549,0
5581,ENSP00000351908,0
5202,ENSP00000358783,1
57242,ENSP00000305974,0
129211,ENSP00000347717,0
3648,ENSP00000319060,0
710,ENSP00000228476,1
57537,ENSP00000373169,1
2708,ENSP00000354554,0
2216,ENSP00000278742,0
3154,ENSP00000248041,0
1204,ENSP00000407546,1
6741,ENSP00000231509,1
5280360,ENSP00000243911,1
151166,ENSP00000249396,0
951,ENSP00000293897,1
951,ENSP00000347839,0
6054,ENSP00000296122,0
3304,ENSP00000222982,0
3672,ENSP00000293860,0
2685,ENSP00000343782,1
72430,ENSP00000359719,0
4920,ENSP00000275300,1
5991,ENSP00000363822,1
3007,ENSP00000369960,1
4078,ENSP00000377549,0
5282381,ENSP00000245457,1
16960,ENSP00000265715,0
3238,ENSP00000298171,0
753,ENSP00000357981,1
2676,ENSP00000286479,0
4976,ENSP00000262033,0
65019,ENSP00000325863,0
3463,ENSP00000332771,0
774,ENSP00000308549,1
107778,ENSP00000363596,1
774,ENSP00000307445,1
2756,ENSP00000270570,1
5408,ENSP00000231509,1
4584,ENSP00000353904,0
2169,ENSP00000316339,0
3304,ENSP00000359685,0
311,ENSP00000215754,1
4659569,ENSP00000277480,0
1050,ENSP00000357873,0
16133831,ENSP00000288022,0
114854,ENSP00000254488,0
2685,ENSP00000332973,0
3372,ENSP00000331201,0
60769,ENSP00000265100,0
4885,ENSP00000258400,1
9824,ENSP00000385746,0
3793,ENSP00000222982,1
3107,ENSP00000355645,0
637542,ENSP00000356070,0
312,ENSP00000314508,1
4885,ENSP00000253792,0
2476,ENSP00000216410,0
6013,ENSP00000369050,1
6037,ENSP00000270139,0
2538,ENSP00000217426,0
387316,ENSP00000409007,0
3343,ENSP00000322788,0
5726,ENSP00000254958,0
222528,ENSP00000264170,0
1117,ENSP00000000233,1
1541,ENSP00000272928,1
3913,ENSP00000324124,0
656629,ENSP00000266376,0
122024,ENSP00000320043,0
1117,ENSP00000360939,1
4419,ENSP00000267085,0
6438354,ENSP00000350491,0
12560,ENSP00000354387,0
2451,ENSP00000399168,0
3433,ENSP00000241453,0
191,ENSP00000336764,1
3410,ENSP00000223129,0
5530,ENSP00000383042,1
41774,ENSP00000366482,0
5210,ENSP00000217961,0
3961,ENSP00000359151,0
149,ENSP00000302620,0
2583,ENSP00000292147,0
5280346,ENSP00000332887,1
312,ENSP00000216774,1
5284596,ENSP00000234961,1
5074,ENSP00000395574,0
2807,ENSP00000379133,0
4178,ENSP00000229416,0
1615,ENSP00000261707,1
6675,ENSP00000344193,0
1117,ENSP00000264498,1
1349907,ENSP00000236671,0
54369,ENSP00000396308,1
4736,ENSP00000234961,1
2854,ENSP00000369050,0
5255,ENSP00000305692,0
5280363,ENSP00000303686,1
5280363,ENSP00000249016,1
3100,ENSP00000242210,0
179837,ENSP00000359211,0
3827,ENSP00000364731,0
2826,ENSP00000219833,1
6918365,ENSP00000352702,0
4917,ENSP00000254066,0
5052,ENSP00000237014,0
5645,ENSP00000401508,0
5311010,ENSP00000334052,0
5022,ENSP00000262320,0
23925,ENSP00000329093,1
5073,ENSP00000366124,0
97272,ENSP00000344829,0
119380,ENSP00000319343,0
2200,ENSP00000307822,0
4495,ENSP00000263753,0
1134,ENSP00000286648,1
2725,ENSP00000338018,0
2913,ENSP00000301146,0
4205,ENSP00000367934,0
5485199,ENSP00000370270,0
4811,ENSP00000264381,1
119,ENSP00000264318,1
314,ENSP00000308720,0
4543,ENSP00000342385,0
9849616,ENSP00000363205,0
2369,ENSP00000384296,0
5280346,ENSP00000334145,0
5076,ENSP00000308750,0
5983,ENSP00000360773,0
753,ENSP00000347495,1
5280363,ENSP00000281806,1
155346,ENSP00000319501,0
5311304,ENSP00000234961,1
3308,ENSP00000366488,0
424,ENSP00000303634,0
2120,ENSP00000221859,0
4788,ENSP00000302150,0
4850,ENSP00000423822,0
4036,ENSP00000357920,0
6675,ENSP00000216714,0
15,ENSP00000333685,0
11804285,ENSP00000327268,0
2771,ENSP00000266560,0
2802,ENSP00000446743,0
16132429,ENSP00000285949,0
449459,ENSP00000339867,0
2487,ENSP00000365851,0
2580,ENSP00000318351,0
2580,ENSP00000354859,1
5656,ENSP00000346671,0
4636,ENSP00000325690,0
119182,ENSP00000331831,0
3916,ENSP00000367959,1
3964,ENSP00000242375,0
14917,ENSP00000323811,0
441071,ENSP00000360777,0
312,ENSP00000226840,1
2995,ENSP00000305372,1
424,ENSP00000268053,0
97226,ENSP00000354522,1
2585,ENSP00000302227,0
753,ENSP00000341390,1
4748,ENSP00000276198,1
5282280,ENSP00000255008,1
65856,ENSP00000357981,0
6446,ENSP00000370270,0
4236,ENSP00000409007,0
1117,ENSP00000178638,1
9966051,ENSP00000255262,0
5983,ENSP00000317842,1
3310,ENSP00000225430,0
610,ENSP00000350198,0
9801640,ENSP00000354522,0
2119,ENSP00000343782,1
4380,ENSP00000370989,0
3603,ENSP00000370376,0
216239,ENSP00000342007,0
71120,ENSP00000256999,1
5284596,ENSP00000359719,0
47936,ENSP00000354677,0
10607,ENSP00000261208,0
4528,ENSP00000222002,0
3562,ENSP00000300738,0
312,ENSP00000215754,1
2812,ENSP00000267549,0
5251896,ENSP00000334052,0
3715,ENSP00000245457,1
5282381,ENSP00000274353,0
2551,ENSP00000224356,0
54746,ENSP00000259271,0
6433119,ENSP00000371110,0
7370,ENSP00000010404,0
5486,ENSP00000288139,0
2564,ENSP00000368752,0
2369,ENSP00000295256,0
3405,ENSP00000315644,1
2369,ENSP00000353165,0
753,ENSP00000447378,1
312,ENSP00000262306,1
23930,ENSP00000331897,1
19910,ENSP00000254958,0
59693,ENSP00000336764,0
774,ENSP00000299727,1
23925,ENSP00000378306,1
1206,ENSP00000336630,1
5478883,ENSP00000216629,0
424,ENSP00000302227,1
2375,ENSP00000340684,0
3826,ENSP00000199280,0
1219,ENSP00000232607,0
5472,ENSP00000440698,0
121850,ENSP00000341189,0
4080,ENSP00000448165,0
2913,ENSP00000306490,1
2913,ENSP00000292823,0
5022,ENSP00000265073,0
9799453,ENSP00000319814,0
9800339,ENSP00000320247,0
864,ENSP00000250971,0
1541,ENSP00000292301,1
1701,ENSP00000356591,0
5280346,ENSP00000264170,0
2790,ENSP00000256906,1
16078,ENSP00000306920,0
5936,ENSP00000376176,0
1205,ENSP00000308032,0
5284604,ENSP00000265113,0
5281888,ENSP00000364289,0
49836058,ENSP00000308622,0
100516,ENSP00000262178,0
838,ENSP00000306662,1
5533,ENSP00000306662,1
119828,ENSP00000370989,0
4178,ENSP00000284981,0
838,ENSP00000255008,1
3394,ENSP00000370129,1
6013,ENSP00000353820,1
281,ENSP00000363115,0
5726,ENSP00000276198,0
2807,ENSP00000349003,1
2826,ENSP00000299565,1
1065,ENSP00000260682,1
2561,ENSP00000262719,0
158,ENSP00000267549,1
4819,ENSP00000232219,0
19,ENSP00000348831,0
60809,ENSP00000234111,0
774,ENSP00000292513,1
4865,ENSP00000346805,0
5149020,ENSP00000394624,1
56971,ENSP00000316244,1
4196,ENSP00000287820,1
6013,ENSP00000363822,1
311,ENSP00000367615,1
4189,ENSP00000315011,0
206042,ENSP00000313681,0
2783,ENSP00000264047,1
5039,ENSP00000312326,0
5280363,ENSP00000323516,1
114903,ENSP00000376349,0
4745,ENSP00000368766,1
3559,ENSP00000306662,1
4168,ENSP00000220584,0
4659568,ENSP00000354511,1
4991,ENSP00000329093,0
2130,ENSP00000310935,0
1050,ENSP00000370129,0
3337,ENSP00000261707,1
5374,ENSP00000230671,0
5281081,ENSP00000234111,0
934,ENSP00000399168,1
2685,ENSP00000358301,1
54459,ENSP00000303211,0
312,ENSP00000254976,1
5472,ENSP00000360372,1
191,ENSP00000386069,1
1204,ENSP00000367608,0
108220,ENSP00000255030,0
3337,ENSP00000364486,0
4095,ENSP00000363115,0
122187,ENSP00000342889,0
5374,ENSP00000343204,0
4383,ENSP00000306920,0
3008,ENSP00000353820,1
4078,ENSP00000326227,0
5361092,ENSP00000266682,0
1117,ENSP00000335084,1
5255,ENSP00000432481,1
25197,ENSP00000302150,0
4768,ENSP00000305372,1
151165,ENSP00000305372,0
12560,ENSP00000222673,0
3086685,ENSP00000221801,0
2578,ENSP00000293860,0
166558,ENSP00000389948,0
4488,ENSP00000332369,0
1701,ENSP00000257248,0
3440,ENSP00000285379,1
3034010,ENSP00000270776,0
107772,ENSP00000221742,0
3915,ENSP00000466420,0
4727,ENSP00000306490,0
4629,ENSP00000265294,0
91649,ENSP00000466799,0
9651,ENSP00000264318,0
36462,ENSP00000348918,0
5281708,ENSP00000234590,0
2551,ENSP00000359285,1
3042,ENSP00000359976,0
5202,ENSP00000352839,1
6918837,ENSP00000430432,1
5280723,ENSP00000368439,0
123015,ENSP00000272317,0
4020,ENSP00000219833,1
107992,ENSP00000315013,0
68848,ENSP00000367959,1
15,ENSP00000264318,0
4735,ENSP00000306606,0
9801640,ENSP00000406157,0
9904,ENSP00000349003,0
2801,ENSP00000258400,1
4095,ENSP00000311873,0
13804,ENSP00000335544,0
82146,ENSP00000332530,0
3494,ENSP00000319984,1
123970,ENSP00000310701,0
3675,ENSP00000312326,1
16133798,ENSP00000379680,0
5464105,ENSP00000003100,0
253,ENSP00000312326,0
5514,ENSP00000370912,0
49836058,ENSP00000384665,0
5280360,ENSP00000276198,1
179837,ENSP00000303423,0
3682,ENSP00000366156,0
785,ENSP00000012443,0
4108,ENSP00000304767,0
5203,ENSP00000318868,0
3365,ENSP00000309845,0
5210,ENSP00000270349,1
445154,ENSP00000388107,0
20469,ENSP00000310721,0
54586,ENSP00000338018,0
25077992,ENSP00000302967,0
2719,ENSP00000219479,0
710,ENSP00000317159,1
864,ENSP00000369050,0
42955,ENSP00000245457,1
10607,ENSP00000323071,0
4004,ENSP00000357981,0
5329098,ENSP00000261416,0
107992,ENSP00000265462,0
3658,ENSP00000219054,0
2332,ENSP00000221742,0
2790,ENSP00000261707,0
4066,ENSP00000309148,0
4423,ENSP00000284562,0
31307,ENSP00000360519,0
5709,ENSP00000302564,0
8646,ENSP00000447149,0
4748,ENSP00000348911,0
40468198,ENSP00000355046,0
5329102,ENSP00000386456,1
5280346,ENSP00000356953,1
1202,ENSP00000397582,0
4865,ENSP00000377948,0
441300,ENSP00000319788,0
3377,ENSP00000265715,0
338,ENSP00000254227,0
4984,ENSP00000253004,0
312,ENSP00000220809,1
5533,ENSP00000363641,0
5073,ENSP00000386069,1
1683,ENSP00000414019,0
3749,ENSP00000351706,0
5588,ENSP00000333994,0
4306515,ENSP00000355206,0
4595,ENSP00000321326,0
55245,ENSP00000231509,1
5282280,ENSP00000307445,0
5508,ENSP00000255262,0
4639,ENSP00000391826,0
5149020,ENSP00000338018,0
3154,ENSP00000178638,1
54797,ENSP00000264047,0
5152,ENSP00000358301,1
54459,ENSP00000354387,0
753,ENSP00000332679,1
1072,ENSP00000319060,0
2160,ENSP00000366506,1
2325,ENSP00000335592,0
24267,ENSP00000164139,1
3883,ENSP00000340820,1
5486827,ENSP00000290349,0
23994,ENSP00000265512,1
5568,ENSP00000310978,0
3749,ENSP00000337335,0
4171,ENSP00000287907,1
4034,ENSP00000297373,0
2733,ENSP00000318820,0
2196,ENSP00000264426,1
9799888,ENSP00000386069,0
33624,ENSP00000284981,0
51577,ENSP00000378408,0
5281881,ENSP00000367959,1
5284569,ENSP00000352900,0
681,ENSP00000302846,1
1541,ENSP00000305877,1
2169,ENSP00000306662,1
4020,ENSP00000396452,0
5562,ENSP00000302967,1
774,ENSP00000441600,1
10182969,ENSP00000352839,0
1117,ENSP00000322898,1
10634,ENSP00000402084,0
3684,ENSP00000225927,0
3001055,ENSP00000256594,0
2267,ENSP00000266560,0
123878,ENSP00000362353,0
5959,ENSP00000356070,0
5311304,ENSP00000367102,0
54693559,ENSP00000368552,0
10140,ENSP00000363021,0
941361,ENSP00000353904,0
5032,ENSP00000271450,0
281,ENSP00000289575,0
951,ENSP00000358301,1
446157,ENSP00000363019,0
1541,ENSP00000372112,0
9880,ENSP00000301141,0
3696,ENSP00000289753,1
3100,ENSP00000319984,1
3675,ENSP00000339503,0
3598,ENSP00000381412,0
4829,ENSP00000310928,1
5280346,ENSP00000364649,1
2308,ENSP00000296522,0
92730,ENSP00000296140,0
55283,ENSP00000265724,1
753,ENSP00000322991,1
311,ENSP00000339740,0
5280363,ENSP00000359899,1
23994,ENSP00000372191,1
2369,ENSP00000364721,0
200,ENSP00000349320,0
445643,ENSP00000240139,1
3396,ENSP00000386069,1
1205,ENSP00000305372,0
448537,ENSP00000354612,1
23930,ENSP00000349078,1
68740,ENSP00000362273,0
213023,ENSP00000364475,0
753,ENSP00000369038,1
9917021,ENSP00000414019,0
91649,ENSP00000218516,0
745,ENSP00000295256,1
63062,ENSP00000295897,0
1050,ENSP00000385026,0
150310,ENSP00000223129,0
4659568,ENSP00000329374,0
247,ENSP00000236826,0
158,ENSP00000386069,1
2581,ENSP00000317159,0
2332,ENSP00000369055,0
1220,ENSP00000279247,0
2215,ENSP00000430432,0
5311018,ENSP00000356480,0
2801,ENSP00000219833,1
1541,ENSP00000292303,1
3440,ENSP00000444788,0
4528,ENSP00000322706,0
5210,ENSP00000332679,0
5587,ENSP00000303208,0
77918,ENSP00000265986,0
42955,ENSP00000265164,0
60961,ENSP00000217426,1
68848,ENSP00000269466,0
5311447,ENSP00000262186,0
5358,ENSP00000289753,1
6726,ENSP00000306490,1
4011,ENSP00000309741,0
5202,ENSP00000289753,1
4080,ENSP00000346671,0
4425,ENSP00000259271,0
2153,ENSP00000304697,0
3386,ENSP00000249042,0
158,ENSP00000249041,1
2769,ENSP00000276198,1
3290,ENSP00000010404,0
3463,ENSP00000255380,0
23994,ENSP00000254066,1
23994,ENSP00000304283,1
387316,ENSP00000367408,0
60961,ENSP00000325425,1
60961,ENSP00000299727,1
2995,ENSP00000358511,1
298,ENSP00000350256,1
298,ENSP00000296140,1
4828,ENSP00000269466,0
5568,ENSP00000358414,0
750,ENSP00000319060,1
65889,ENSP00000301974,1
5284627,ENSP00000282276,0
170361,ENSP00000243167,0
2160,ENSP00000358301,1
222528,ENSP00000254488,0
996,ENSP00000299565,0
3059,ENSP00000309477,0
3559,ENSP00000315212,0
5280363,ENSP00000336687,0
77992,ENSP00000216117,0
1541,ENSP00000342560,1
312,ENSP00000353791,1
132624,ENSP00000262352,0
41987,ENSP00000261707,1
5280360,ENSP00000350256,1
5011,ENSP00000276198,1
5480230,ENSP00000354387,0
1979,ENSP00000322617,0
54562,ENSP00000305302,0
1220,ENSP00000351484,0
3891,ENSP00000370517,0
4900,ENSP00000388107,0
71310,ENSP00000370270,0
4184,ENSP00000380247,1
5359272,ENSP00000251607,0
2563,ENSP00000418287,0
6047,ENSP00000448059,1
5983,ENSP00000354822,0
2120,ENSP00000313007,0
1983,ENSP00000360939,0
4534,ENSP00000333982,0
2719,ENSP00000238018,0
4927,ENSP00000358223,0
3153,ENSP00000310701,0
6013,ENSP00000206249,1
5994,ENSP00000343690,0
6230,ENSP00000331897,0
1983,ENSP00000303147,0
1117,ENSP00000237014,1
5282280,ENSP00000316244,1
72172,ENSP00000292596,0
222528,ENSP00000299518,0
5480230,ENSP00000296509,0
5281071,ENSP00000216862,0
9651,ENSP00000354822,0
68613,ENSP00000337450,0
4920,ENSP00000351706,0
3343,ENSP00000305372,1
3827,ENSP00000349687,0
3559,ENSP00000358511,1
54454,ENSP00000307766,0
753,ENSP00000228434,1
951,ENSP00000250559,0
3007,ENSP00000354859,1
18794,ENSP00000263038,0
158795,ENSP00000264161,0
3954,ENSP00000394624,1
5480230,ENSP00000265729,0
3365,ENSP00000360372,1
5360696,ENSP00000370912,0
610479,ENSP00000241337,0
3325,ENSP00000312735,0
501390,ENSP00000221466,0
8758,ENSP00000322450,0
206042,ENSP00000222390,0
72968,ENSP00000371110,0
36736,ENSP00000215587,0
2995,ENSP00000378920,0
222528,ENSP00000232975,1
3696,ENSP00000306490,1
219024,ENSP00000356022,0
23994,ENSP00000181383,1
37464,ENSP00000316244,1
68844,ENSP00000304915,0
439260,ENSP00000386069,1
166558,ENSP00000303147,0
4296,ENSP00000305302,0
68844,ENSP00000223095,0
4095,ENSP00000375893,0
1117,ENSP00000419851,1
5472495,ENSP00000285930,1
2130,ENSP00000351905,0
774,ENSP00000377948,1
108220,ENSP00000299727,0
191,ENSP00000255008,1
945,ENSP00000410076,0
5280346,ENSP00000466420,1
4100,ENSP00000345659,1
753,ENSP00000220764,1
119182,ENSP00000389103,0
4168,ENSP00000231751,0
2088,ENSP00000251607,0
85,ENSP00000387536,0
107992,ENSP00000365926,0
2854,ENSP00000269385,0
4932,ENSP00000378394,0
5281708,ENSP00000357835,0
11556427,ENSP00000326424,0
1744,ENSP00000301141,0
9832383,ENSP00000262735,0
836,ENSP00000397582,0
82146,ENSP00000351885,0
3615,ENSP00000403852,0
5452,ENSP00000255380,1
4635,ENSP00000358327,0
1117,ENSP00000218758,1
9934,ENSP00000377969,0
1117,ENSP00000354280,1
158,ENSP00000451605,1
4422,ENSP00000265572,1
39042,ENSP00000354532,0
15897,ENSP00000336762,0
1117,ENSP00000271450,1
5090,ENSP00000368226,0
3657,ENSP00000168216,0
122024,ENSP00000229239,0
130731,ENSP00000396308,1
10280735,ENSP00000280155,0
23994,ENSP00000345659,1
392622,ENSP00000358327,0
3350,ENSP00000343204,0
439260,ENSP00000361141,1
214,ENSP00000382021,0
3615,ENSP00000342560,1
312,ENSP00000276651,1
4828,ENSP00000373884,0
424,ENSP00000344193,1
63062,ENSP00000380157,0
3385,ENSP00000266682,0
4100,ENSP00000302846,0
19910,ENSP00000258400,0
3202,ENSP00000264381,1
5202,ENSP00000273430,1
3689,ENSP00000345502,0
121963,ENSP00000386171,0
5281881,ENSP00000393312,0
2333,ENSP00000342007,0
4528,ENSP00000354859,1
129211,ENSP00000352835,0
5790,ENSP00000216951,0
54586,ENSP00000292823,0
